SampleDate,Site,BenthicReefSpecies,Latitude,Longitude,Density_m2,Category
15-Oct-20,Old 18th,Strongylocentrotus purpuratus,33.72405,-118.3431,0.016666667,PVR
15-Oct-21,Resort Point,Centrostephanus coronatus,33.76667,-118.42843,0.033333333,
15-Oct-21,Resort Point,Henricia sp,33.76616,-118.4291875,0.133333333,
15-Oct-21,Resort Point,Mesocentrotus franciscanus,33.766476,-118.427995,2.166666667,
15-Oct-21,Resort Point,Patiria miniata,33.76629222,-118.4289911,0.3,
15-Oct-21,Resort Point,Pisaster giganteus,33.76667,-118.42843,0.016666667,
15-Oct-21,Resort Point,Sclerasterias heteropaes,33.76633,-118.428935,0.066666667,
15-Oct-21,Resort Point,Strongylocentrotus purpuratus,33.766583,-118.4274745,2.833333333,
15-Sep-10,Hawthorne Reef,Mesocentrotus franciscanus,33.74718,-118.4153,1.783333333,
15-Sep-10,Hawthorne Reef,Pisaster giganteus,33.74718,-118.4153,0.45,
15-Sep-10,Hawthorne Reef,Pisaster ochraceus,33.74718,-118.4153,0.35,
15-Sep-10,Hawthorne Reef,Strongylocentrotus purpuratus,33.74718,-118.4153,10.25,
15-Sep-10,Point Vicente West,Patiria miniata,33.73848,-118.4148,0.833333333,
15-Sep-10,Point Vicente West,Pisaster brevispinus,33.73848,-118.4148,0.016666667,
15-Sep-10,Point Vicente West,Pisaster giganteus,33.73848,-118.4148,0.05,
15-Sep-10,Point Vicente West,Pycnopodia helianthoides,33.73848,-118.4148,0.033333333,
15-Sep-17,Hawthorne Reef,Centrostephanus coronatus,33.74674,-118.41981,0.016666667,
15-Sep-17,Hawthorne Reef,Lytechinus pictus,33.74674,-118.41981,0.066666667,
15-Sep-17,Hawthorne Reef,Mesocentrotus franciscanus,33.74695308,-118.4177469,0.85,
15-Sep-17,Hawthorne Reef,Patiria miniata,33.74674,-118.41981,1.85,
15-Sep-17,Hawthorne Reef,Pisaster giganteus,33.74674,-118.41981,0.016666667,
15-Sep-17,Hawthorne Reef,Strongylocentrotus purpuratus,33.74710231,-118.4161754,1.15,
16-Aug-19,Bunker Point,Mesocentrotus franciscanus,33.72529,-118.3536,0.066666667,PVR
16-Aug-19,Bunker Point,Strongylocentrotus purpuratus,33.725494,-118.353156,0.466666667,PVR
16-Dec-11,Rocky Point South,Linckia columbiae,33.7767,-118.43029,0.066666667,
16-Dec-11,Rocky Point South,Mesocentrotus franciscanus,33.7767,-118.43029,0.633333333,
16-Dec-11,Rocky Point South,Pisaster giganteus,33.7767,-118.43029,0.15,
16-Dec-11,Rocky Point South,Strongylocentrotus purpuratus,33.7767,-118.43029,0.916666667,
16-Jul-10,Rocky Point South,Mesocentrotus franciscanus,33.77511,-118.42804,0.016666667,
16-Jul-10,Rocky Point South,Strongylocentrotus purpuratus,33.77511,-118.42804,0.016666667,
16-Jun-21,Rocky Point North,Henricia sp,33.78149,-118.43324,0.066666667,
16-Jun-21,Rocky Point North,Mesocentrotus franciscanus,33.78149,-118.43324,0.333333333,
16-Jun-21,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.016666667,
16-Nov-18,Bunker Point,Pisaster giganteus,33.72529,-118.3536,0.016666667,PVR
16-Nov-18,3 Palms East,Strongylocentrotus purpuratus,33.718604,-118.33168,0.1,PVR
16-Nov-21,KOU Rock,Mesocentrotus franciscanus,33.7213,-118.33694,0.066666667,PVR
16-Nov-21,KOU Rock,Strongylocentrotus purpuratus,33.7213,-118.33694,0.183333333,PVR
16-Oct-13,Old 18th,Mesocentrotus franciscanus,33.72309,-118.34377,0.233333333,PVR
16-Oct-13,Old 18th,Patiria miniata,33.72309,-118.34377,0.033333333,PVR
16-Oct-13,Old 18th,Strongylocentrotus purpuratus,33.72309,-118.34377,0.016666667,PVR
16-Oct-13,KOU Rock,Strongylocentrotus purpuratus,33.7213,-118.33694,0.583333333,PVR
16-Oct-13,3 Palms West,Mesocentrotus franciscanus,33.72007,-118.334445,0.216666667,PVR
16-Oct-13,3 Palms West,Patiria miniata,33.71948,-118.3349,0.05,PVR
16-Oct-13,3 Palms West,Pisaster brevispinus,33.72066,-118.33399,0.033333333,PVR
16-Oct-13,3 Palms West,Pisaster giganteus,33.719775,-118.3346725,0.083333333,PVR
16-Oct-13,3 Palms West,Strongylocentrotus purpuratus,33.720365,-118.3342175,0.283333333,PVR
16-Oct-15,3 Palms East,Mesocentrotus franciscanus,33.71801,-118.3315,0.083333333,PVR
16-Oct-15,3 Palms East,Strongylocentrotus purpuratus,33.71801,-118.3315,0.033333333,PVR
16-Sep-09,Hawthorne Reef,Mesocentrotus franciscanus,33.74695143,-118.4178157,3.1,
16-Sep-09,Hawthorne Reef,Patiria miniata,33.746925,-118.418065,4.066666667,
16-Sep-09,Hawthorne Reef,Pisaster brevispinus,33.746962,-118.417716,0.133333333,
16-Sep-09,Hawthorne Reef,Pisaster giganteus,33.746925,-118.418065,0.583333333,
16-Sep-09,Hawthorne Reef,Pycnopodia helianthoides,33.746925,-118.418065,0.033333333,
16-Sep-09,Hawthorne Reef,Strongylocentrotus purpuratus,33.74711,-118.41632,5.85,
16-Sep-16,Hawthorne Reef,Centrostephanus coronatus,33.74706667,-118.4166733,0.166666667,
16-Sep-16,Hawthorne Reef,Henricia sp,33.74698,-118.41738,0.016666667,
16-Sep-16,Hawthorne Reef,Mesocentrotus franciscanus,33.74699,-118.4173731,1.55,
16-Sep-16,Hawthorne Reef,Patiria miniata,33.7468,-118.4192025,1.35,
16-Sep-16,Hawthorne Reef,Pisaster giganteus,33.74674,-118.41981,0.016666667,
16-Sep-16,Hawthorne Reef,Strongylocentrotus purpuratus,33.74709286,-118.4163314,3,
17-Aug-16,Honeymoon Cove,Centrostephanus coronatus,33.76394667,-118.4261867,0.05,
17-Aug-16,Honeymoon Cove,Dermasterias imbricata,33.76394,-118.42582,0.016666667,
17-Aug-16,Honeymoon Cove,Henricia sp,33.76395333,-118.4265533,0.066666667,
17-Aug-16,Honeymoon Cove,Mesocentrotus franciscanus,33.76395,-118.42637,0.966666667,
17-Aug-16,Honeymoon Cove,Patiria miniata,33.76395111,-118.4264311,0.65,
17-Aug-16,Honeymoon Cove,Pisaster giganteus,33.76394,-118.42582,0.016666667,
17-Aug-16,Honeymoon Cove,Strongylocentrotus purpuratus,33.763945,-118.426095,0.566666667,
17-Aug-16,Point Vicente West,Centrostephanus coronatus,33.73848,-118.4148,0.033333333,
17-Aug-16,Point Vicente West,Mesocentrotus franciscanus,33.73848,-118.4148,0.466666667,
17-Aug-16,Point Vicente West,Patiria miniata,33.73848,-118.4148,0.75,
17-Aug-16,Point Vicente West,Strongylocentrotus purpuratus,33.73848,-118.4148,0.016666667,
17-Dec-15,Burial Grounds,Mesocentrotus franciscanus,33.724578,-118.347306,0.1,PVR
17-Dec-15,Burial Grounds,Strongylocentrotus purpuratus,33.72471667,-118.34727,0.133333333,PVR
17-Feb-05,Point Vicente West,Centrostephanus coronatus,33.73954333,-118.41401,0.9,
17-Feb-05,Point Vicente West,Dermasterias imbricata,33.7391,-118.41418,0.016666667,
17-Feb-05,Point Vicente West,Mesocentrotus franciscanus,33.73954333,-118.41401,0.066666667,
17-Feb-05,Point Vicente West,Patiria miniata,33.73954333,-118.41401,0.666666667,
17-Feb-05,Point Vicente West,Pisaster giganteus,33.73954333,-118.41401,0.516666667,
17-Feb-05,Point Vicente West,Strongylocentrotus purpuratus,33.73954333,-118.41401,12.4,
17-Feb-16,Rocky Point North,Mesocentrotus franciscanus,33.78014,-118.42891,0.083333333,
17-Feb-16,Rocky Point North,Strongylocentrotus purpuratus,33.78014,-118.42891,0.133333333,
17-Feb-16,Honeymoon Cove,Mesocentrotus franciscanus,33.76423,-118.42428,0.316666667,
17-Feb-16,Honeymoon Cove,Strongylocentrotus purpuratus,33.76423,-118.42428,0.6,
17-Feb-16,Point Vicente West,Centrostephanus coronatus,33.74043,-118.41367,0.033333333,
17-Feb-16,Point Vicente West,Mesocentrotus franciscanus,33.74043,-118.41367,0.783333333,
17-Feb-16,Point Vicente West,Strongylocentrotus purpuratus,33.74043,-118.41367,1.016666667,
17-Jun-11,Rocky Point North,Henricia sp,33.78149,-118.43324,0.016666667,
17-Jun-11,Rocky Point North,Mesocentrotus franciscanus,33.78149,-118.43324,0.183333333,
17-Jun-11,Rocky Point North,Orthasterias koehleri,33.78149,-118.43324,0.016666667,
17-Jun-11,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.2,
17-Jun-11,Rocky Point North,Pisaster giganteus,33.78149,-118.43324,0.15,
17-May-12,Lunada Bay,Henricia sp,33.77149,-118.43487,0.033333333,
17-May-12,Lunada Bay,Mesocentrotus franciscanus,33.77149,-118.43487,0.05,
17-May-12,Lunada Bay,Patiria miniata,33.77149,-118.43487,0.083333333,
17-May-12,Resort Point,Henricia sp,33.76667,-118.42843,0.016666667,
17-May-12,Resort Point,Mesocentrotus franciscanus,33.76667,-118.42843,1.383333333,
17-May-12,Resort Point,Patiria miniata,33.76667,-118.42843,3.566666667,
17-May-12,Resort Point,Pisaster giganteus,33.76667,-118.42843,0.25,
17-May-12,Resort Point,Pycnopodia helianthoides,33.76667,-118.42843,0.033333333,
17-May-12,Resort Point,Sclerasterias heteropaes,33.76667,-118.42843,0.05,
17-May-12,Resort Point,Strongylocentrotus purpuratus,33.76667,-118.42843,0.216666667,
17-Nov-21,KOU Rock,Mesocentrotus franciscanus,33.7194,-118.33804,0.516666667,PVR
17-Nov-21,KOU Rock,Patiria miniata,33.71767143,-118.3390143,0.5,PVR
17-Nov-21,KOU Rock,Strongylocentrotus purpuratus,33.7205,-118.33742,0.266666667,PVR
17-Oct-18,Old 18th,Mesocentrotus franciscanus,33.7221,-118.34451,0.033333333,PVR
17-Oct-18,Old 18th,Patiria miniata,33.7221,-118.34451,0.016666667,PVR
17-Oct-18,Old 18th,Strongylocentrotus purpuratus,33.7221,-118.34451,0.016666667,PVR
18-Apr-08,Point Vicente West,Mesocentrotus franciscanus,33.73917333,-118.4143244,1.966666667,
18-Apr-08,Point Vicente West,Patiria miniata,33.739299,-118.414259,1.583333333,
18-Apr-08,Point Vicente West,Pisaster brevispinus,33.73848,-118.4148,0.016666667,
18-Apr-08,Point Vicente West,Pisaster giganteus,33.739533,-118.414057,0.683333333,
18-Apr-08,Point Vicente West,Pisaster ochraceus,33.73991,-118.41375,0.55,
18-Apr-08,Point Vicente West,Pycnopodia helianthoides,33.73848,-118.4148,0.033333333,
18-Apr-08,Point Vicente West,Strongylocentrotus purpuratus,33.7395525,-118.4140125,18.05,
18-Apr-08,Point Vicente West,Stylasterias forreri,33.73848,-118.4148,0.016666667,
18-Apr-14,Point Vicente West,Mesocentrotus franciscanus,33.74064667,-118.4131756,2.05,
18-Apr-14,Point Vicente West,Patiria miniata,33.740508,-118.413492,0.316666667,
18-Apr-14,Point Vicente West,Strongylocentrotus purpuratus,33.74064273,-118.4131845,5.333333333,
18-Aug-09,Rocky Point North,Henricia sp,33.781265,-118.4325183,0.216666667,
18-Aug-09,Rocky Point North,Mesocentrotus franciscanus,33.78059,-118.4303533,0.533333333,
18-Aug-09,Rocky Point North,Patiria miniata,33.78149,-118.43324,1.05,
18-Aug-09,Rocky Point North,Pisaster giganteus,33.78071857,-118.4307657,0.216666667,
18-Aug-09,Rocky Point North,Strongylocentrotus purpuratus,33.78014,-118.42891,0.3,
18-Aug-22,Rocky Point South,Centrostephanus coronatus,33.77644,-118.4328,0.05,
18-Aug-22,Rocky Point South,Henricia sp,33.77644,-118.4328,0.05,
18-Aug-22,Rocky Point South,Mesocentrotus franciscanus,33.77644,-118.4328,0.55,
18-Aug-22,Rocky Point South,Patiria miniata,33.77644,-118.4328,0.016666667,
18-Aug-22,Rocky Point South,Strongylocentrotus purpuratus,33.77644,-118.4328,0.216666667,
18-Aug-22,Old 18th,Luidia foliolata,33.72096,-118.34545,0.016666667,PVR
18-Aug-22,Old 18th,Mesocentrotus franciscanus,33.72096,-118.34545,0.1,PVR
18-Dec-17,Cape Point,Strongylocentrotus purpuratus,33.72256,-118.33942,0.016666667,PVR
18-Jan-08,3 Palms West,Mesocentrotus franciscanus,33.71958,-118.3347456,1.266666667,PVR
18-Jan-08,3 Palms West,Patiria miniata,33.7189325,-118.3350613,0.416666667,PVR
18-Jan-08,3 Palms West,Pisaster brevispinus,33.71802,-118.33533,0.033333333,PVR
18-Jan-08,3 Palms West,Pisaster giganteus,33.71927091,-118.3348082,0.4,PVR
18-Jan-08,3 Palms West,Pisaster ochraceus,33.71948,-118.3349,0.033333333,PVR
18-Jan-08,3 Palms West,Strongylocentrotus purpuratus,33.719806,-118.334579,1.083333333,PVR
18-Jan-08,3 Palms East,Mesocentrotus franciscanus,33.71784,-118.332445,1,PVR
18-Jan-08,3 Palms East,Patiria miniata,33.71751,-118.332345,0.316666667,PVR
18-Jan-08,3 Palms East,Pisaster brevispinus,33.71668,-118.33309,0.05,PVR
18-Jan-08,3 Palms East,Pisaster giganteus,33.71779636,-118.33216,0.55,PVR
18-Jan-08,3 Palms East,Pisaster ochraceus,33.71842,-118.3321225,0.083333333,PVR
18-Jan-08,3 Palms East,Strongylocentrotus purpuratus,33.71815444,-118.3319867,0.683333333,PVR
18-Jul-17,Honeymoon Cove,Centrostephanus coronatus,33.76423,-118.42428,0.016666667,
18-Jul-17,Honeymoon Cove,Mesocentrotus franciscanus,33.7643875,-118.42406,0.3,
18-Jul-17,Honeymoon Cove,Strongylocentrotus purpuratus,33.76444,-118.4239867,0.55,
18-Jul-18,Point Vicente West,Centrostephanus coronatus,33.74082,-118.41278,0.016666667,
18-Jul-18,Point Vicente West,Strongylocentrotus purpuratus,33.74082,-118.41278,0.116666667,
18-Jun-08,Rocky Point North,Henricia sp,33.78149,-118.43324,0.05,
18-Jun-08,Rocky Point North,Mesocentrotus franciscanus,33.78071857,-118.4307657,0.85,
18-Jun-08,Rocky Point North,Orthasterias koehleri,33.78149,-118.43324,0.016666667,
18-Jun-08,Rocky Point North,Patiria miniata,33.78149,-118.43324,0.316666667,
18-Jun-08,Rocky Point North,Pisaster giganteus,33.780815,-118.431075,0.166666667,
18-Jun-08,Rocky Point North,Strongylocentrotus purpuratus,33.78041,-118.429776,0.333333333,
18-Jun-13,Hawthorne Reef,Astrometis sertulifera,33.74674,-118.41981,0.016666667,
18-Jun-13,Hawthorne Reef,Centrostephanus coronatus,33.74698,-118.41738,0.016666667,
18-Jun-13,Hawthorne Reef,Mesocentrotus franciscanus,33.747096,-118.416286,6.516666667,
18-Jun-13,Hawthorne Reef,Patiria miniata,33.74694333,-118.4178367,3.533333333,
18-Jun-13,Hawthorne Reef,Pisaster brevispinus,33.74718,-118.4153,0.083333333,
18-Jun-13,Hawthorne Reef,Pisaster giganteus,33.74704647,-118.4167629,1.033333333,
18-Jun-13,Hawthorne Reef,Pisaster ochraceus,33.74715667,-118.41564,0.066666667,
18-Jun-13,Hawthorne Reef,Pycnopodia helianthoides,33.7469,-118.41819,0.05,
18-Jun-13,Hawthorne Reef,Strongylocentrotus purpuratus,33.74713231,-118.4159308,48.4,
18-Jun-21,Rocky Point North,Strongylocentrotus purpuratus,33.77958,-118.4278,0.116666667,
18-Mar-16,Rocky Point North,Henricia sp,33.78084,-118.43033,0.033333333,
18-Mar-16,Rocky Point North,Linckia columbiae,33.78084,-118.43033,0.05,
18-Mar-16,Rocky Point North,Mesocentrotus franciscanus,33.78084,-118.43033,0.583333333,
18-Mar-16,Rocky Point North,Strongylocentrotus purpuratus,33.78084,-118.43033,0.616666667,
18-Mar-16,Point Vicente West,Centrostephanus coronatus,33.738945,-118.414335,0.433333333,
18-Mar-16,Point Vicente West,Henricia sp,33.73848,-118.4148,0.066666667,
18-Mar-16,Point Vicente West,Mesocentrotus franciscanus,33.73881818,-118.4144618,1.783333333,
18-Mar-16,Point Vicente West,Patiria miniata,33.738635,-118.414645,0.55,
18-Mar-16,Point Vicente West,Strongylocentrotus purpuratus,33.7391,-118.41418,0.35,
18-Nov-15,Lunada Bay,Henricia sp,33.77149,-118.43487,0.016666667,
18-Nov-15,Lunada Bay,Mesocentrotus franciscanus,33.77163556,-118.4323878,0.95,
18-Nov-15,Lunada Bay,Patiria miniata,33.77149,-118.43487,0.033333333,
18-Nov-15,Lunada Bay,Strongylocentrotus purpuratus,33.77176857,-118.4306014,0.916666667,
18-Oct-13,Bunker Point,Mesocentrotus franciscanus,33.725254,-118.3534193,2.033333333,PVR
18-Oct-13,Bunker Point,Patiria miniata,33.72503667,-118.3536333,0.216666667,PVR
18-Oct-13,Bunker Point,Pisaster giganteus,33.72535,-118.353314,0.266666667,PVR
18-Oct-13,Bunker Point,Pisaster ochraceus,33.72563,-118.35286,0.033333333,PVR
18-Oct-13,Bunker Point,Strongylocentrotus purpuratus,33.725494,-118.353156,4.233333333,PVR
18-Sep-15,Hawthorne Reef,Centrostephanus coronatus,33.74698,-118.41738,0.05,
18-Sep-15,Hawthorne Reef,Mesocentrotus franciscanus,33.74694,-118.417785,1.166666667,
18-Sep-15,Hawthorne Reef,Patiria miniata,33.74677429,-118.4194629,0.65,
18-Sep-15,Hawthorne Reef,Strongylocentrotus purpuratus,33.74698,-118.41738,1.5,
19-Aug-09,Rocky Point North,Henricia sp,33.78084,-118.43033,0.016666667,
19-Aug-09,Rocky Point North,Mesocentrotus franciscanus,33.7803675,-118.4293813,0.583333333,
19-Aug-09,Rocky Point North,Patiria miniata,33.78084,-118.43033,0.533333333,
19-Aug-09,Rocky Point North,Pisaster giganteus,33.78084,-118.43033,0.1,
19-Aug-09,Rocky Point North,Strongylocentrotus purpuratus,33.77958,-118.4278,1.783333333,
19-Aug-10,Point Vicente West,Mesocentrotus franciscanus,33.7391,-118.41418,0.233333333,
19-Aug-10,Point Vicente West,Patiria miniata,33.7391,-118.41418,2.05,
19-Aug-10,Point Vicente West,Pisaster giganteus,33.7391,-118.41418,0.1,
19-Aug-10,Point Vicente West,Pycnopodia helianthoides,33.7391,-118.41418,0.016666667,
19-Aug-10,Point Vicente West,Strongylocentrotus purpuratus,33.7391,-118.41418,0.033333333,
19-Aug-15,Honeymoon Cove,Mesocentrotus franciscanus,33.76486,-118.4234,0.15,
19-Aug-15,Honeymoon Cove,Strongylocentrotus purpuratus,33.76486,-118.4234,0.183333333,
19-Aug-16,Resort Point,Henricia sp,33.76599,-118.42944,0.016666667,
19-Aug-16,Resort Point,Linckia columbiae,33.76667,-118.42843,0.033333333,
19-Aug-16,Resort Point,Mesocentrotus franciscanus,33.76645267,-118.4280973,0.866666667,
19-Aug-16,Resort Point,Patiria miniata,33.76633,-118.428935,0.5,
19-Aug-16,Resort Point,Pisaster giganteus,33.76669,-118.4271,0.016666667,
19-Aug-16,Resort Point,Strongylocentrotus purpuratus,33.76668692,-118.4271923,1.133333333,
19-Dec-14,3 Palms West,Mesocentrotus franciscanus,33.71594,-118.33688,0.05,PVR
19-Dec-14,3 Palms West,Patiria miniata,33.71646,-118.3364925,0.083333333,PVR
19-Dec-14,3 Palms East,Lytechinus pictus,33.7142,-118.33394,0.016666667,PVR
19-Dec-14,3 Palms East,Mesocentrotus franciscanus,33.71502667,-118.3336567,0.3,PVR
19-Dec-14,3 Palms East,Patiria miniata,33.71502667,-118.3336567,0.066666667,PVR
19-Jun-12,Rocky Point North,Centrostephanus coronatus,33.78084,-118.43033,0.016666667,
19-Jun-12,Rocky Point North,Henricia sp,33.78084,-118.43033,0.066666667,
19-Jun-12,Rocky Point North,Linckia columbiae,33.78049,-118.42962,0.033333333,
19-Jun-12,Rocky Point North,Mesocentrotus franciscanus,33.78049,-118.42962,0.766666667,
19-Jun-12,Rocky Point North,Patiria miniata,33.78084,-118.43033,0.05,
19-Jun-12,Rocky Point North,Pisaster giganteus,33.78060667,-118.4298567,0.383333333,
19-Jun-12,Rocky Point North,Strongylocentrotus purpuratus,33.78044,-118.4295186,1.283333333,
19-Jun-14,Hawthorne Reef,Mesocentrotus franciscanus,33.74714818,-118.4157636,1.933333333,
19-Jun-14,Hawthorne Reef,Patiria miniata,33.7471275,-118.416065,0.066666667,
19-Jun-14,Hawthorne Reef,Strongylocentrotus purpuratus,33.74714818,-118.4157636,28.8,
19-Jun-19,Rocky Point North,Mesocentrotus franciscanus,33.78014,-118.42891,0.05,
19-Jun-19,Rocky Point North,Strongylocentrotus purpuratus,33.78014,-118.42891,0.116666667,
19-Jun-19,Hawthorne Reef,Centrostephanus coronatus,33.74711,-118.41632,0.033333333,
19-Jun-19,Hawthorne Reef,Mesocentrotus franciscanus,33.7471275,-118.416065,0.766666667,
19-Jun-19,Hawthorne Reef,Patiria miniata,33.74711,-118.41632,0.033333333,
19-Jun-19,Hawthorne Reef,Pisaster giganteus,33.74711,-118.41632,0.033333333,
19-Jun-19,Hawthorne Reef,Strongylocentrotus purpuratus,33.747145,-118.41581,7.783333333,
19-Nov-21,KOU Rock,Centrostephanus coronatus,33.71771,-118.33913,0.066666667,PVR
19-Nov-21,KOU Rock,Henricia sp,33.71771,-118.33913,0.016666667,PVR
19-Nov-21,KOU Rock,Mesocentrotus franciscanus,33.71771,-118.33913,0.3,PVR
19-Nov-21,KOU Rock,Patiria miniata,33.71771,-118.33913,0.283333333,PVR
19-Nov-21,KOU Rock,Pisaster giganteus,33.71771,-118.33913,0.016666667,PVR
19-Nov-21,KOU Rock,Strongylocentrotus purpuratus,33.71771,-118.33913,0.066666667,PVR
19-Oct-18,Cape Point,Centrostephanus coronatus,33.72164,-118.34029,0.05,PVR
19-Oct-18,Cape Point,Mesocentrotus franciscanus,33.72086,-118.340485,0.2,PVR
19-Oct-18,Cape Point,Pisaster giganteus,33.72008,-118.34068,0.016666667,PVR
19-Oct-18,Cape Point,Strongylocentrotus purpuratus,33.721016,-118.340446,0.133333333,PVR
19-Oct-18,3 Palms East,Mesocentrotus franciscanus,33.71668,-118.33309,0.116666667,PVR
19-Oct-18,3 Palms East,Patiria miniata,33.71668,-118.33309,0.033333333,PVR
19-Oct-18,3 Palms East,Strongylocentrotus purpuratus,33.71668,-118.33309,0.066666667,PVR
19-Sep-12,KOU Rock,Henricia sp,33.7172,-118.33928,0.016666667,PVR
19-Sep-12,KOU Rock,Mesocentrotus franciscanus,33.718724,-118.338476,0.316666667,PVR
19-Sep-12,KOU Rock,Patiria miniata,33.718064,-118.338848,1.216666667,PVR
19-Sep-12,KOU Rock,Pisaster brevispinus,33.7172,-118.33928,0.016666667,PVR
19-Sep-12,KOU Rock,Pisaster giganteus,33.71833182,-118.3387045,0.383333333,PVR
19-Sep-12,KOU Rock,Pisaster ochraceus,33.7205,-118.33742,0.033333333,PVR
19-Sep-12,KOU Rock,Strongylocentrotus purpuratus,33.7205,-118.33742,0.033333333,PVR
20-Aug-20,Hawthorne Reef,Centrostephanus coronatus,33.74698,-118.41738,0.033333333,
20-Aug-20,Hawthorne Reef,Mesocentrotus franciscanus,33.747045,-118.41685,0.233333333,
20-Aug-20,Hawthorne Reef,Strongylocentrotus purpuratus,33.74703778,-118.4169089,0.533333333,
20-Jun-19,Rocky Point North,Centrostephanus coronatus,33.78084,-118.43033,0.083333333,
20-Jun-19,Rocky Point North,Henricia sp,33.7811,-118.431494,0.1,
20-Jun-19,Rocky Point North,Linckia columbiae,33.78097,-118.430912,0.2,
20-Jun-19,Rocky Point North,Mesocentrotus franciscanus,33.7810025,-118.4310575,0.266666667,
20-Jun-19,Rocky Point North,Pisaster giganteus,33.78084,-118.43033,0.016666667,
20-Jun-19,Rocky Point North,Sclerasterias heteropaes,33.78149,-118.43324,0.016666667,
20-Jun-19,Rocky Point North,Strongylocentrotus purpuratus,33.78097,-118.430912,0.166666667,
20-May-11,Lunada Bay,Mesocentrotus franciscanus,33.77149,-118.43487,0.083333333,
20-May-11,Lunada Bay,Patiria miniata,33.77149,-118.43487,0.1,
20-May-11,Lunada Bay,Pisaster giganteus,33.77149,-118.43487,0.05,
20-May-11,Hawthorne Reef,Patiria miniata,33.74674,-118.41981,0.9,
20-May-11,Hawthorne Reef,Pisaster giganteus,33.74674,-118.41981,0.1,
20-Nov-07,Point Vicente West,Mesocentrotus franciscanus,33.740625,-118.413225,0.9,
20-Nov-07,Point Vicente West,Patiria miniata,33.740625,-118.413225,0.866666667,
20-Nov-07,Point Vicente West,Pisaster brevispinus,33.74043,-118.41367,0.016666667,
20-Nov-07,Point Vicente West,Pisaster giganteus,33.740625,-118.413225,0.25,
20-Nov-07,Point Vicente West,Pisaster ochraceus,33.74082,-118.41278,0.266666667,
20-Nov-07,Point Vicente West,Pycnopodia helianthoides,33.740625,-118.413225,0.033333333,
20-Nov-07,Point Vicente West,Strongylocentrotus purpuratus,33.740625,-118.413225,3,
20-Nov-18,Bunker Point,Strongylocentrotus purpuratus,33.72563,-118.35286,0.016666667,PVR
20-Nov-18,Burial Grounds,Strongylocentrotus purpuratus,33.72541,-118.34695,0.016666667,PVR
20-Sep-17,Bunker Point,Astropecten armatus,33.7243,-118.35386,0.016666667,PVR
20-Sep-17,Bunker Point,Mesocentrotus franciscanus,33.72491,-118.35365,0.016666667,PVR
20-Sep-17,Bunker Point,Patiria miniata,33.7244525,-118.3538075,0.283333333,PVR
20-Sep-18,Lunada Bay,Henricia sp,33.77149,-118.43487,0.016666667,
20-Sep-18,Lunada Bay,Mesocentrotus franciscanus,33.77149,-118.43487,0.083333333,
20-Sep-18,Lunada Bay,Patiria miniata,33.77149,-118.43487,0.05,
21-Aug-12,Rocky Point South,Henricia sp,33.77644,-118.4328,0.05,
21-Aug-12,Rocky Point South,Linckia columbiae,33.77511,-118.42804,0.066666667,
21-Aug-12,Rocky Point South,Mesocentrotus franciscanus,33.775908,-118.430896,1.466666667,
21-Aug-12,Rocky Point South,Patiria miniata,33.77644,-118.4328,1.916666667,
21-Aug-12,Rocky Point South,Pisaster giganteus,33.77584889,-118.4306844,0.3,
21-Aug-12,Rocky Point South,Strongylocentrotus purpuratus,33.77571455,-118.4302036,3.266666667,
21-Jul-10,Rocky Point South,Mesocentrotus franciscanus,33.7767,-118.43029,0.283333333,
21-Jul-10,Rocky Point South,Pisaster giganteus,33.7767,-118.43029,0.05,
21-Jul-10,Rocky Point South,Strongylocentrotus purpuratus,33.7767,-118.43029,0.166666667,
21-Jul-17,Honeymoon Cove,Centrostephanus coronatus,33.76394667,-118.4261867,0.083333333,
21-Jul-17,Honeymoon Cove,Henricia sp,33.76395,-118.42637,0.066666667,
21-Jul-17,Honeymoon Cove,Mesocentrotus franciscanus,33.763948,-118.42626,0.8,
21-Jul-17,Honeymoon Cove,Orthasterias koehleri,33.76396,-118.42692,0.016666667,
21-Jul-17,Honeymoon Cove,Patiria miniata,33.76395714,-118.4267629,0.716666667,
21-Jul-17,Honeymoon Cove,Pisaster giganteus,33.76395333,-118.4265533,0.05,
21-Jul-17,Honeymoon Cove,Strongylocentrotus purpuratus,33.76394667,-118.4261867,0.616666667,
21-Jul-17,Point Vicente West,Strongylocentrotus purpuratus,33.74082,-118.41278,0.3,
21-Oct-16,3 Palms West,Mesocentrotus franciscanus,33.71948,-118.3349,0.083333333,PVR
21-Oct-16,3 Palms West,Strongylocentrotus purpuratus,33.71948,-118.3349,0.083333333,PVR
21-Oct-16,3 Palms East,Strongylocentrotus purpuratus,33.719,-118.3318,0.116666667,PVR
21-Oct-20,Cape Point,Centrostephanus coronatus,33.72008,-118.34068,0.016666667,PVR
21-Oct-20,Cape Point,Mesocentrotus franciscanus,33.7199675,-118.3407925,0.516666667,PVR
21-Oct-20,Cape Point,Strongylocentrotus purpuratus,33.72086,-118.340485,0.066666667,PVR
21-Oct-21,Bunker Point,Mesocentrotus franciscanus,33.7243,-118.35386,0.016666667,PVR
21-Oct-21,Bunker Point,Patiria miniata,33.7243,-118.35386,0.033333333,PVR
