"Year","DepthZone","Site","Species","mean_density_100m2","mean_chl_mg_m3","max_chl_mg_m3","min_chl_mg_m3","mean_sst_C","max_sst_C","min_sst_C","dist_200m_bath","Relief_index","Relief_SD","Relief_simpson","Substrate_index","Substrate_SD","Substrate_simpson","Latitude","Longitude"
2017,"Outer","Portuguese Bend","Pisaster ochraceus",0,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2017,"Outer","Portuguese Bend","Strongylocentrotus purpuratus",1.66666666666666,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2017,"Outer","Portuguese Point","Apostichopus californicus",0,4.64093484117108,16.7099892320107,0.700502682462922,17.8444029850746,22.1678571428571,14.1857142857143,2878.16118274496,0.641125,0.454620367318176,0.376209677419355,3.828625,0.441125821264515,0.132123655913979,33.735499,-118.375218
2017,"Outer","Portuguese Point","Apostichopus parvimensis",1.66666666666666,4.64093484117108,16.7099892320107,0.700502682462922,17.8444029850746,22.1678571428571,14.1857142857143,2878.16118274496,0.641125,0.454620367318176,0.376209677419355,3.828625,0.441125821264515,0.132123655913979,33.735499,-118.375218
2017,"Outer","Portuguese Point","Mesocentrotus franciscanus",1.66666666666666,4.64093484117108,16.7099892320107,0.700502682462922,17.8444029850746,22.1678571428571,14.1857142857143,2878.16118274496,0.641125,0.454620367318176,0.376209677419355,3.828625,0.441125821264515,0.132123655913979,33.735499,-118.375218
2017,"Outer","Portuguese Point","Patiria miniata",6.66666666666667,4.64093484117108,16.7099892320107,0.700502682462922,17.8444029850746,22.1678571428571,14.1857142857143,2878.16118274496,0.641125,0.454620367318176,0.376209677419355,3.828625,0.441125821264515,0.132123655913979,33.735499,-118.375218
2017,"Outer","Portuguese Point","Pisaster giganteus",0,4.64093484117108,16.7099892320107,0.700502682462922,17.8444029850746,22.1678571428571,14.1857142857143,2878.16118274496,0.641125,0.454620367318176,0.376209677419355,3.828625,0.441125821264515,0.132123655913979,33.735499,-118.375218
2017,"Outer","Portuguese Point","Pisaster ochraceus",0,4.64093484117108,16.7099892320107,0.700502682462922,17.8444029850746,22.1678571428571,14.1857142857143,2878.16118274496,0.641125,0.454620367318176,0.376209677419355,3.828625,0.441125821264515,0.132123655913979,33.735499,-118.375218
2017,"Outer","Portuguese Point","Strongylocentrotus purpuratus",0,4.64093484117108,16.7099892320107,0.700502682462922,17.8444029850746,22.1678571428571,14.1857142857143,2878.16118274496,0.641125,0.454620367318176,0.376209677419355,3.828625,0.441125821264515,0.132123655913979,33.735499,-118.375218
2017,"Outer","Resort Point","Apostichopus californicus",0,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2017,"Outer","Resort Point","Apostichopus parvimensis",5,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2017,"Outer","Resort Point","Mesocentrotus franciscanus",33.3333333333333,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2017,"Outer","Resort Point","Patiria miniata",5.83333333333333,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2017,"Outer","Resort Point","Pisaster giganteus",3.33333333333333,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2017,"Outer","Resort Point","Pisaster ochraceus",0,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2017,"Outer","Resort Point","Strongylocentrotus purpuratus",45.8333333333333,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2017,"Outer","Ridges North","Apostichopus californicus",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2017,"Outer","Ridges North","Apostichopus parvimensis",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2017,"Outer","Ridges North","Mesocentrotus franciscanus",5,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2017,"Outer","Ridges North","Patiria miniata",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2017,"Outer","Ridges North","Pisaster giganteus",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2017,"Outer","Ridges North","Pisaster ochraceus",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2017,"Outer","Ridges North","Strongylocentrotus purpuratus",1.66666666666666,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2017,"Outer","Rocky Point North","Apostichopus californicus",0,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2017,"Outer","Rocky Point North","Apostichopus parvimensis",5.83333333333333,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2017,"Outer","Rocky Point North","Mesocentrotus franciscanus",16.6666666666667,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2017,"Outer","Rocky Point North","Patiria miniata",0,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2017,"Outer","Rocky Point North","Pisaster giganteus",0.833333333333335,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2017,"Outer","Rocky Point North","Pisaster ochraceus",0,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2017,"Outer","Rocky Point North","Strongylocentrotus purpuratus",4.16666666666667,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2017,"Outer","Rocky Point South","Apostichopus californicus",0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224
2017,"Outer","Rocky Point South","Apostichopus parvimensis",0.833333333333335,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224
2017,"Outer","Rocky Point South","Mesocentrotus franciscanus",1.66666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224
2017,"Outer","Rocky Point South","Patiria miniata",0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224
2017,"Outer","Rocky Point South","Pisaster giganteus",0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224
2017,"Outer","Rocky Point South","Pisaster ochraceus",0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224
2017,"Outer","Rocky Point South","Strongylocentrotus purpuratus",7.5,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3430.20753039058,0.08468125,0.152206814701204,0.108467741935484,3.584675,0.670447545138927,0.402822580645161,33.77638,-118.43224
2018,"Deep","3 Palms East","Apostichopus californicus",0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341
2018,"Deep","3 Palms East","Apostichopus parvimensis",0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341
2018,"Deep","3 Palms East","Mesocentrotus franciscanus",10.8333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341
2018,"Deep","3 Palms East","Patiria miniata",3.33333333333334,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341
2018,"Deep","3 Palms East","Pisaster giganteus",0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341
2018,"Deep","3 Palms East","Pisaster ochraceus",0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341
2018,"Deep","3 Palms East","Strongylocentrotus purpuratus",0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341
2018,"Deep","3 Palms West","Apostichopus californicus",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2335.4548928281,0.01411875,0.0648923738943587,0.0276881720430108,3.09270625,1.02705169309394,0.500537634408602,33.71583,-118.33673
2018,"Deep","3 Palms West","Apostichopus parvimensis",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2335.4548928281,0.01411875,0.0648923738943587,0.0276881720430108,3.09270625,1.02705169309394,0.500537634408602,33.71583,-118.33673
2018,"Deep","3 Palms West","Mesocentrotus franciscanus",13.3333333333333,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2335.4548928281,0.01411875,0.0648923738943587,0.0276881720430108,3.09270625,1.02705169309394,0.500537634408602,33.71583,-118.33673
2018,"Deep","3 Palms West","Patiria miniata",3.33333333333333,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2335.4548928281,0.01411875,0.0648923738943587,0.0276881720430108,3.09270625,1.02705169309394,0.500537634408602,33.71583,-118.33673
2018,"Deep","3 Palms West","Pisaster giganteus",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2335.4548928281,0.01411875,0.0648923738943587,0.0276881720430108,3.09270625,1.02705169309394,0.500537634408602,33.71583,-118.33673
2018,"Deep","3 Palms West","Pisaster ochraceus",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2335.4548928281,0.01411875,0.0648923738943587,0.0276881720430108,3.09270625,1.02705169309394,0.500537634408602,33.71583,-118.33673
2018,"Deep","3 Palms West","Strongylocentrotus purpuratus",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2335.4548928281,0.01411875,0.0648923738943587,0.0276881720430108,3.09270625,1.02705169309394,0.500537634408602,33.71583,-118.33673
2018,"Deep","Bunker Point","Apostichopus californicus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2267.94632797238,0.05445,0.119736832776926,0.0724462365591398,3.05849375,0.994597966858969,0.453091397849462,33.72336,-118.35413
2018,"Deep","Bunker Point","Apostichopus parvimensis",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2267.94632797238,0.05445,0.119736832776926,0.0724462365591398,3.05849375,0.994597966858969,0.453091397849462,33.72336,-118.35413
2018,"Deep","Bunker Point","Mesocentrotus franciscanus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2267.94632797238,0.05445,0.119736832776926,0.0724462365591398,3.05849375,0.994597966858969,0.453091397849462,33.72336,-118.35413
2018,"Deep","Bunker Point","Patiria miniata",2.5,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2267.94632797238,0.05445,0.119736832776926,0.0724462365591398,3.05849375,0.994597966858969,0.453091397849462,33.72336,-118.35413
2018,"Deep","Bunker Point","Pisaster giganteus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2267.94632797238,0.05445,0.119736832776926,0.0724462365591398,3.05849375,0.994597966858969,0.453091397849462,33.72336,-118.35413
2018,"Deep","Bunker Point","Pisaster ochraceus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2267.94632797238,0.05445,0.119736832776926,0.0724462365591398,3.05849375,0.994597966858969,0.453091397849462,33.72336,-118.35413
2018,"Deep","Bunker Point","Strongylocentrotus purpuratus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2267.94632797238,0.05445,0.119736832776926,0.0724462365591398,3.05849375,0.994597966858969,0.453091397849462,33.72336,-118.35413
2018,"Deep","Burial Grounds","Apostichopus californicus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2333.62468556817,0.0121,0.0437492315376118,0.0185483870967742,3.0786875,1.05387529877279,0.464381720430108,33.72225,-118.34844
2018,"Deep","Burial Grounds","Apostichopus parvimensis",0.833333333333335,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2333.62468556817,0.0121,0.0437492315376118,0.0185483870967742,3.0786875,1.05387529877279,0.464381720430108,33.72225,-118.34844
2018,"Deep","Burial Grounds","Mesocentrotus franciscanus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2333.62468556817,0.0121,0.0437492315376118,0.0185483870967742,3.0786875,1.05387529877279,0.464381720430108,33.72225,-118.34844
2018,"Deep","Burial Grounds","Patiria miniata",2.5,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2333.62468556817,0.0121,0.0437492315376118,0.0185483870967742,3.0786875,1.05387529877279,0.464381720430108,33.72225,-118.34844
2018,"Deep","Burial Grounds","Pisaster giganteus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2333.62468556817,0.0121,0.0437492315376118,0.0185483870967742,3.0786875,1.05387529877279,0.464381720430108,33.72225,-118.34844
2018,"Deep","Burial Grounds","Pisaster ochraceus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2333.62468556817,0.0121,0.0437492315376118,0.0185483870967742,3.0786875,1.05387529877279,0.464381720430108,33.72225,-118.34844
2018,"Deep","Burial Grounds","Strongylocentrotus purpuratus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2333.62468556817,0.0121,0.0437492315376118,0.0185483870967742,3.0786875,1.05387529877279,0.464381720430108,33.72225,-118.34844
2018,"Deep","Cape Point","Apostichopus californicus",0,4.12497352889992,13.1489779448564,0.462107369278913,18.0854304635762,21.675,15.09375,2336.46191546542,0.0201625,0.0751046607869011,0.0311827956989247,3.48789375,0.709446678266949,0.325806451612903,33.71849,-118.34147
2018,"Deep","Cape Point","Apostichopus parvimensis",0,4.12497352889992,13.1489779448564,0.462107369278913,18.0854304635762,21.675,15.09375,2336.46191546542,0.0201625,0.0751046607869011,0.0311827956989247,3.48789375,0.709446678266949,0.325806451612903,33.71849,-118.34147
2018,"Deep","Cape Point","Mesocentrotus franciscanus",0,4.12497352889992,13.1489779448564,0.462107369278913,18.0854304635762,21.675,15.09375,2336.46191546542,0.0201625,0.0751046607869011,0.0311827956989247,3.48789375,0.709446678266949,0.325806451612903,33.71849,-118.34147
2018,"Deep","Cape Point","Patiria miniata",5,4.12497352889992,13.1489779448564,0.462107369278913,18.0854304635762,21.675,15.09375,2336.46191546542,0.0201625,0.0751046607869011,0.0311827956989247,3.48789375,0.709446678266949,0.325806451612903,33.71849,-118.34147
2018,"Deep","Cape Point","Pisaster giganteus",0,4.12497352889992,13.1489779448564,0.462107369278913,18.0854304635762,21.675,15.09375,2336.46191546542,0.0201625,0.0751046607869011,0.0311827956989247,3.48789375,0.709446678266949,0.325806451612903,33.71849,-118.34147
2018,"Deep","Cape Point","Pisaster ochraceus",0,4.12497352889992,13.1489779448564,0.462107369278913,18.0854304635762,21.675,15.09375,2336.46191546542,0.0201625,0.0751046607869011,0.0311827956989247,3.48789375,0.709446678266949,0.325806451612903,33.71849,-118.34147
2018,"Deep","Cape Point","Strongylocentrotus purpuratus",0,4.12497352889992,13.1489779448564,0.462107369278913,18.0854304635762,21.675,15.09375,2336.46191546542,0.0201625,0.0751046607869011,0.0311827956989247,3.48789375,0.709446678266949,0.325806451612903,33.71849,-118.34147
2018,"Deep","Hawthorne Reef","Apostichopus californicus",0.833333333333335,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1633.92560197045,0.29233125,0.434029389731483,0.319623655913979,3.7339,0.453808506236934,0.263172043010753,33.74682,-118.42034
2018,"Deep","Hawthorne Reef","Apostichopus parvimensis",2.5,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1633.92560197045,0.29233125,0.434029389731483,0.319623655913979,3.7339,0.453808506236934,0.263172043010753,33.74682,-118.42034
2018,"Deep","Hawthorne Reef","Mesocentrotus franciscanus",6.66666666666667,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1633.92560197045,0.29233125,0.434029389731483,0.319623655913979,3.7339,0.453808506236934,0.263172043010753,33.74682,-118.42034
2018,"Deep","Hawthorne Reef","Patiria miniata",33.3333333333333,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1633.92560197045,0.29233125,0.434029389731483,0.319623655913979,3.7339,0.453808506236934,0.263172043010753,33.74682,-118.42034
2018,"Deep","Hawthorne Reef","Pisaster giganteus",0,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1633.92560197045,0.29233125,0.434029389731483,0.319623655913979,3.7339,0.453808506236934,0.263172043010753,33.74682,-118.42034
2018,"Deep","Hawthorne Reef","Pisaster ochraceus",0,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1633.92560197045,0.29233125,0.434029389731483,0.319623655913979,3.7339,0.453808506236934,0.263172043010753,33.74682,-118.42034
2018,"Deep","Hawthorne Reef","Strongylocentrotus purpuratus",0,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1633.92560197045,0.29233125,0.434029389731483,0.319623655913979,3.7339,0.453808506236934,0.263172043010753,33.74682,-118.42034
2018,"Deep","Honeymoon Cove","Apostichopus californicus",0.833333333333335,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2715.24969518704,0.32742,0.407977359527671,0.292903225806452,3.703285,0.549551190530475,0.284086021505376,33.763388,-118.427742
2018,"Deep","Honeymoon Cove","Apostichopus parvimensis",2.5,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2715.24969518704,0.32742,0.407977359527671,0.292903225806452,3.703285,0.549551190530475,0.284086021505376,33.763388,-118.427742
2018,"Deep","Honeymoon Cove","Mesocentrotus franciscanus",12.5,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2715.24969518704,0.32742,0.407977359527671,0.292903225806452,3.703285,0.549551190530475,0.284086021505376,33.763388,-118.427742
2018,"Deep","Honeymoon Cove","Patiria miniata",44.1666666666667,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2715.24969518704,0.32742,0.407977359527671,0.292903225806452,3.703285,0.549551190530475,0.284086021505376,33.763388,-118.427742
2018,"Deep","Honeymoon Cove","Pisaster giganteus",0,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2715.24969518704,0.32742,0.407977359527671,0.292903225806452,3.703285,0.549551190530475,0.284086021505376,33.763388,-118.427742
2018,"Deep","Honeymoon Cove","Pisaster ochraceus",0,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2715.24969518704,0.32742,0.407977359527671,0.292903225806452,3.703285,0.549551190530475,0.284086021505376,33.763388,-118.427742
2018,"Deep","Honeymoon Cove","Strongylocentrotus purpuratus",0.833333333333335,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2715.24969518704,0.32742,0.407977359527671,0.292903225806452,3.703285,0.549551190530475,0.284086021505376,33.763388,-118.427742
2018,"Deep","KOU Rock","Apostichopus californicus",0,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2300.56829115452,0.0161375,0.0680677561071123,0.0311827956989247,3.20165,0.869717062972655,0.450403225806452,33.71699,-118.33955
2018,"Deep","KOU Rock","Apostichopus parvimensis",0.833333333333335,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2300.56829115452,0.0161375,0.0680677561071123,0.0311827956989247,3.20165,0.869717062972655,0.450403225806452,33.71699,-118.33955
2018,"Deep","KOU Rock","Mesocentrotus franciscanus",2.5,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2300.56829115452,0.0161375,0.0680677561071123,0.0311827956989247,3.20165,0.869717062972655,0.450403225806452,33.71699,-118.33955
2018,"Deep","KOU Rock","Patiria miniata",4.16666666666667,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2300.56829115452,0.0161375,0.0680677561071123,0.0311827956989247,3.20165,0.869717062972655,0.450403225806452,33.71699,-118.33955
2018,"Deep","KOU Rock","Pisaster giganteus",0,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2300.56829115452,0.0161375,0.0680677561071123,0.0311827956989247,3.20165,0.869717062972655,0.450403225806452,33.71699,-118.33955
2018,"Deep","KOU Rock","Pisaster ochraceus",0,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2300.56829115452,0.0161375,0.0680677561071123,0.0311827956989247,3.20165,0.869717062972655,0.450403225806452,33.71699,-118.33955
2018,"Deep","KOU Rock","Strongylocentrotus purpuratus",0,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2300.56829115452,0.0161375,0.0680677561071123,0.0311827956989247,3.20165,0.869717062972655,0.450403225806452,33.71699,-118.33955
2018,"Deep","Long Point East","Apostichopus californicus",0.833333333333335,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1558.22818045372,0.4778375,0.485887161178278,0.358870967741936,3.5806875,0.683617305698337,0.33252688172043,33.73401,-118.40297
2018,"Deep","Long Point East","Apostichopus parvimensis",0,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1558.22818045372,0.4778375,0.485887161178278,0.358870967741936,3.5806875,0.683617305698337,0.33252688172043,33.73401,-118.40297
2018,"Deep","Long Point East","Mesocentrotus franciscanus",3.33333333333333,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1558.22818045372,0.4778375,0.485887161178278,0.358870967741936,3.5806875,0.683617305698337,0.33252688172043,33.73401,-118.40297
2018,"Deep","Long Point East","Patiria miniata",20.8333333333333,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1558.22818045372,0.4778375,0.485887161178278,0.358870967741936,3.5806875,0.683617305698337,0.33252688172043,33.73401,-118.40297
2018,"Deep","Long Point East","Pisaster giganteus",0,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1558.22818045372,0.4778375,0.485887161178278,0.358870967741936,3.5806875,0.683617305698337,0.33252688172043,33.73401,-118.40297
2018,"Deep","Long Point East","Pisaster ochraceus",0,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1558.22818045372,0.4778375,0.485887161178278,0.358870967741936,3.5806875,0.683617305698337,0.33252688172043,33.73401,-118.40297
2018,"Deep","Long Point East","Strongylocentrotus purpuratus",0,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1558.22818045372,0.4778375,0.485887161178278,0.358870967741936,3.5806875,0.683617305698337,0.33252688172043,33.73401,-118.40297
2018,"Deep","Lunada Bay","Apostichopus californicus",0,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,2675.42588829303,0.114925,0.140626427888129,0.0903225806451613,3.5544375,0.63392245785843,0.366666666666667,33.770455,-118.436903
