"SampleYear","Site","BenthicReefSpecies","DiveReplicate","DepthZone","Density_m2"
2017,"Resort Point","Mesocentrotus franciscanus","2","Middle",0.283333333333333
2017,"Resort Point","Mesocentrotus franciscanus","2","Outer",0.366666666666667
2017,"Resort Point","Mesocentrotus franciscanus","2","Deep",0.166666666666667
2017,"Resort Point","Patiria miniata","1","Inner",0
2017,"Resort Point","Patiria miniata","1","Middle",0.0166666666666667
2017,"Resort Point","Patiria miniata","1","Outer",0.0833333333333333
2017,"Resort Point","Patiria miniata","1","Deep",0.466666666666667
2017,"Resort Point","Patiria miniata","2","Inner",0
2017,"Resort Point","Patiria miniata","2","Middle",0
2017,"Resort Point","Patiria miniata","2","Outer",0.0333333333333333
2017,"Resort Point","Patiria miniata","2","Deep",0.466666666666667
2017,"Resort Point","Pisaster giganteus","1","Inner",0
2017,"Resort Point","Pisaster giganteus","1","Middle",0
2017,"Resort Point","Pisaster giganteus","1","Outer",0.0333333333333333
2017,"Resort Point","Pisaster giganteus","1","Deep",0
2017,"Resort Point","Pisaster giganteus","2","Inner",0
2017,"Resort Point","Pisaster giganteus","2","Middle",0
2017,"Resort Point","Pisaster giganteus","2","Outer",0.0333333333333333
2017,"Resort Point","Pisaster giganteus","2","Deep",0
2017,"Resort Point","Pisaster ochraceus","1","Inner",0
2017,"Resort Point","Pisaster ochraceus","1","Middle",0
2017,"Resort Point","Pisaster ochraceus","1","Outer",0
2017,"Resort Point","Pisaster ochraceus","1","Deep",0
2017,"Resort Point","Pisaster ochraceus","2","Inner",0
2017,"Resort Point","Pisaster ochraceus","2","Middle",0
2017,"Resort Point","Pisaster ochraceus","2","Outer",0
2017,"Resort Point","Pisaster ochraceus","2","Deep",0
2017,"Resort Point","Strongylocentrotus purpuratus","1","Inner",0.0833333333333333
2017,"Resort Point","Strongylocentrotus purpuratus","1","Middle",0.683333333333333
2017,"Resort Point","Strongylocentrotus purpuratus","1","Outer",0.566666666666667
2017,"Resort Point","Strongylocentrotus purpuratus","1","Deep",0.1
2017,"Resort Point","Strongylocentrotus purpuratus","2","Inner",0.0833333333333333
2017,"Resort Point","Strongylocentrotus purpuratus","2","Middle",0.45
2017,"Resort Point","Strongylocentrotus purpuratus","2","Outer",0.35
2017,"Resort Point","Strongylocentrotus purpuratus","2","Deep",0.05
2017,"Honeymoon Cove","Apostichopus californicus","1","Inner",0
2017,"Honeymoon Cove","Apostichopus californicus","1","Middle",0
2017,"Honeymoon Cove","Apostichopus californicus","1","Outer",0
2017,"Honeymoon Cove","Apostichopus californicus","1","Deep",0
2017,"Honeymoon Cove","Apostichopus californicus","2","Inner",0
2017,"Honeymoon Cove","Apostichopus californicus","2","Middle",0
2017,"Honeymoon Cove","Apostichopus californicus","2","Outer",0
2017,"Honeymoon Cove","Apostichopus californicus","2","Deep",0
2017,"Honeymoon Cove","Apostichopus parvimensis","1","Inner",0
2017,"Honeymoon Cove","Apostichopus parvimensis","1","Middle",0.0333333333333333
2017,"Honeymoon Cove","Apostichopus parvimensis","1","Outer",0.0666666666666667
2017,"Honeymoon Cove","Apostichopus parvimensis","1","Deep",0
2017,"Honeymoon Cove","Apostichopus parvimensis","2","Inner",0
2017,"Honeymoon Cove","Apostichopus parvimensis","2","Middle",0.0666666666666667
2017,"Honeymoon Cove","Apostichopus parvimensis","2","Outer",0.1
2017,"Honeymoon Cove","Apostichopus parvimensis","2","Deep",0
2017,"Honeymoon Cove","Mesocentrotus franciscanus","1","Inner",0
2017,"Honeymoon Cove","Mesocentrotus franciscanus","1","Middle",0.133333333333333
2017,"Honeymoon Cove","Mesocentrotus franciscanus","1","Outer",0.283333333333333
2017,"Honeymoon Cove","Mesocentrotus franciscanus","1","Deep",0.1
2017,"Honeymoon Cove","Mesocentrotus franciscanus","2","Inner",0.0166666666666667
2017,"Honeymoon Cove","Mesocentrotus franciscanus","2","Middle",0.15
2017,"Honeymoon Cove","Mesocentrotus franciscanus","2","Outer",0.183333333333333
2017,"Honeymoon Cove","Mesocentrotus franciscanus","2","Deep",0.233333333333333
2017,"Honeymoon Cove","Patiria miniata","1","Inner",0
2017,"Honeymoon Cove","Patiria miniata","1","Middle",0
2017,"Honeymoon Cove","Patiria miniata","1","Outer",0
2017,"Honeymoon Cove","Patiria miniata","1","Deep",0.216666666666667
2017,"Honeymoon Cove","Patiria miniata","2","Inner",0
2017,"Honeymoon Cove","Patiria miniata","2","Middle",0
2017,"Honeymoon Cove","Patiria miniata","2","Outer",0.0166666666666667
2017,"Honeymoon Cove","Patiria miniata","2","Deep",0.483333333333333
2017,"Honeymoon Cove","Pisaster giganteus","1","Inner",0
2017,"Honeymoon Cove","Pisaster giganteus","1","Middle",0
2017,"Honeymoon Cove","Pisaster giganteus","1","Outer",0.0166666666666667
2017,"Honeymoon Cove","Pisaster giganteus","1","Deep",0
2017,"Honeymoon Cove","Pisaster giganteus","2","Inner",0
2017,"Honeymoon Cove","Pisaster giganteus","2","Middle",0
2017,"Honeymoon Cove","Pisaster giganteus","2","Outer",0
2017,"Honeymoon Cove","Pisaster giganteus","2","Deep",0.0333333333333333
2017,"Honeymoon Cove","Pisaster ochraceus","1","Inner",0
2017,"Honeymoon Cove","Pisaster ochraceus","1","Middle",0
2017,"Honeymoon Cove","Pisaster ochraceus","1","Outer",0
2017,"Honeymoon Cove","Pisaster ochraceus","1","Deep",0
2017,"Honeymoon Cove","Pisaster ochraceus","2","Inner",0
2017,"Honeymoon Cove","Pisaster ochraceus","2","Middle",0
2017,"Honeymoon Cove","Pisaster ochraceus","2","Outer",0
2017,"Honeymoon Cove","Pisaster ochraceus","2","Deep",0
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Inner",0.05
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Middle",0.05
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Outer",0.233333333333333
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Deep",0.0833333333333333
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Inner",0.0833333333333333
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Middle",0.366666666666667
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Outer",0.25
2017,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Deep",0.05
2017,"Marguerite Central","Apostichopus californicus","1","Inner",0
2017,"Marguerite Central","Apostichopus californicus","1","Middle",0
2017,"Marguerite Central","Apostichopus californicus","2","Inner",0
2017,"Marguerite Central","Apostichopus californicus","2","Middle",0
2017,"Marguerite Central","Apostichopus parvimensis","1","Inner",0
2017,"Marguerite Central","Apostichopus parvimensis","1","Middle",0
2017,"Marguerite Central","Apostichopus parvimensis","2","Inner",0
2017,"Marguerite Central","Apostichopus parvimensis","2","Middle",0.0333333333333333
2017,"Marguerite Central","Mesocentrotus franciscanus","1","Inner",0
2017,"Marguerite Central","Mesocentrotus franciscanus","1","Middle",0.0166666666666667
2017,"Marguerite Central","Mesocentrotus franciscanus","2","Inner",0
2017,"Marguerite Central","Mesocentrotus franciscanus","2","Middle",0.65
2017,"Marguerite Central","Patiria miniata","1","Inner",0
2017,"Marguerite Central","Patiria miniata","1","Middle",0
2017,"Marguerite Central","Patiria miniata","2","Inner",0
2017,"Marguerite Central","Patiria miniata","2","Middle",0
2017,"Marguerite Central","Pisaster giganteus","1","Inner",0
2017,"Marguerite Central","Pisaster giganteus","1","Middle",0
2017,"Marguerite Central","Pisaster giganteus","2","Inner",0
2017,"Marguerite Central","Pisaster giganteus","2","Middle",0.0166666666666667
2017,"Marguerite Central","Pisaster ochraceus","1","Inner",0
2017,"Marguerite Central","Pisaster ochraceus","1","Middle",0
2017,"Marguerite Central","Pisaster ochraceus","2","Inner",0
2017,"Marguerite Central","Pisaster ochraceus","2","Middle",0
2017,"Marguerite Central","Strongylocentrotus purpuratus","1","Inner",0
2017,"Marguerite Central","Strongylocentrotus purpuratus","1","Middle",0.1
2017,"Marguerite Central","Strongylocentrotus purpuratus","2","Inner",0.0166666666666667
2017,"Marguerite Central","Strongylocentrotus purpuratus","2","Middle",0.233333333333333
2017,"Marguerite East","Apostichopus californicus","1","Inner",0
2017,"Marguerite East","Apostichopus californicus","1","Middle",0
2017,"Marguerite East","Apostichopus californicus","2","Inner",0
2017,"Marguerite East","Apostichopus californicus","2","Middle",0
2017,"Marguerite East","Apostichopus parvimensis","1","Inner",0
2017,"Marguerite East","Apostichopus parvimensis","1","Middle",0.0166666666666667
2017,"Marguerite East","Apostichopus parvimensis","2","Inner",0
2017,"Marguerite East","Apostichopus parvimensis","2","Middle",0
2017,"Marguerite East","Mesocentrotus franciscanus","1","Inner",0
2017,"Marguerite East","Mesocentrotus franciscanus","1","Middle",0.266666666666667
2017,"Marguerite East","Mesocentrotus franciscanus","2","Inner",0
2017,"Marguerite East","Mesocentrotus franciscanus","2","Middle",0.233333333333333
2017,"Marguerite East","Patiria miniata","1","Inner",0
2017,"Marguerite East","Patiria miniata","1","Middle",0
2017,"Marguerite East","Patiria miniata","2","Inner",0
2017,"Marguerite East","Patiria miniata","2","Middle",0
2017,"Marguerite East","Pisaster giganteus","1","Inner",0
2017,"Marguerite East","Pisaster giganteus","1","Middle",0
2017,"Marguerite East","Pisaster giganteus","2","Inner",0
2017,"Marguerite East","Pisaster giganteus","2","Middle",0.0166666666666667
2017,"Marguerite East","Pisaster ochraceus","1","Inner",0
2017,"Marguerite East","Pisaster ochraceus","1","Middle",0
2017,"Marguerite East","Pisaster ochraceus","2","Inner",0.0666666666666667
2017,"Marguerite East","Pisaster ochraceus","2","Middle",0
2017,"Marguerite East","Strongylocentrotus purpuratus","1","Inner",0.133333333333333
2017,"Marguerite East","Strongylocentrotus purpuratus","1","Middle",0.316666666666667
2017,"Marguerite East","Strongylocentrotus purpuratus","2","Inner",0.133333333333333
2017,"Marguerite East","Strongylocentrotus purpuratus","2","Middle",0.566666666666667
2017,"Albondigas","Apostichopus californicus","1","Inner",0
2017,"Albondigas","Apostichopus californicus","1","Middle",0
2017,"Albondigas","Apostichopus californicus","1","Outer",0
2017,"Albondigas","Apostichopus californicus","2","Inner",0
2017,"Albondigas","Apostichopus californicus","2","Middle",0
2017,"Albondigas","Apostichopus californicus","2","Outer",0
2017,"Albondigas","Apostichopus parvimensis","1","Inner",0.0166666666666667
2017,"Albondigas","Apostichopus parvimensis","1","Middle",0.0166666666666667
2017,"Albondigas","Apostichopus parvimensis","1","Outer",0.0333333333333333
2017,"Albondigas","Apostichopus parvimensis","2","Inner",0
2017,"Albondigas","Apostichopus parvimensis","2","Middle",0.0166666666666667
2017,"Albondigas","Apostichopus parvimensis","2","Outer",0
2017,"Albondigas","Mesocentrotus franciscanus","1","Inner",0.133333333333333
2017,"Albondigas","Mesocentrotus franciscanus","1","Middle",0.0666666666666667
2017,"Albondigas","Mesocentrotus franciscanus","1","Outer",0.833333333333333
2017,"Albondigas","Mesocentrotus franciscanus","2","Inner",0.05
2017,"Albondigas","Mesocentrotus franciscanus","2","Middle",0.75
2017,"Albondigas","Mesocentrotus franciscanus","2","Outer",1.03333333333333
2017,"Albondigas","Patiria miniata","1","Inner",0
2017,"Albondigas","Patiria miniata","1","Middle",0
2017,"Albondigas","Patiria miniata","1","Outer",0
2017,"Albondigas","Patiria miniata","2","Inner",0
2017,"Albondigas","Patiria miniata","2","Middle",0
2017,"Albondigas","Patiria miniata","2","Outer",0
2017,"Albondigas","Pisaster giganteus","1","Inner",0
2017,"Albondigas","Pisaster giganteus","1","Middle",0
2017,"Albondigas","Pisaster giganteus","1","Outer",0.0166666666666667
2017,"Albondigas","Pisaster giganteus","2","Inner",0
2017,"Albondigas","Pisaster giganteus","2","Middle",0
2017,"Albondigas","Pisaster giganteus","2","Outer",0
2017,"Albondigas","Pisaster ochraceus","1","Inner",0
2017,"Albondigas","Pisaster ochraceus","1","Middle",0
2017,"Albondigas","Pisaster ochraceus","1","Outer",0
2017,"Albondigas","Pisaster ochraceus","2","Inner",0
2017,"Albondigas","Pisaster ochraceus","2","Middle",0
2017,"Albondigas","Pisaster ochraceus","2","Outer",0
2017,"Albondigas","Strongylocentrotus purpuratus","1","Inner",0.0666666666666667
2017,"Albondigas","Strongylocentrotus purpuratus","1","Middle",0.533333333333333
2017,"Albondigas","Strongylocentrotus purpuratus","1","Outer",0.0333333333333333
2017,"Albondigas","Strongylocentrotus purpuratus","2","Inner",0.0166666666666667
2017,"Albondigas","Strongylocentrotus purpuratus","2","Middle",0.8
2017,"Albondigas","Strongylocentrotus purpuratus","2","Outer",0.383333333333333
2017,"Hawthorne Reef","Apostichopus californicus","1","Inner",0
2017,"Hawthorne Reef","Apostichopus californicus","1","Middle",0
2017,"Hawthorne Reef","Apostichopus californicus","1","Outer",0
2017,"Hawthorne Reef","Apostichopus californicus","1","Deep",0
2017,"Hawthorne Reef","Apostichopus californicus","2","Inner",0
2017,"Hawthorne Reef","Apostichopus californicus","2","Middle",0
2017,"Hawthorne Reef","Apostichopus californicus","2","Outer",0
2017,"Hawthorne Reef","Apostichopus californicus","2","Deep",0.0166666666666667
2017,"Hawthorne Reef","Apostichopus parvimensis","1","Inner",0
2017,"Hawthorne Reef","Apostichopus parvimensis","1","Middle",0
2017,"Hawthorne Reef","Apostichopus parvimensis","1","Outer",0
2017,"Hawthorne Reef","Apostichopus parvimensis","1","Deep",0.316666666666667
2017,"Hawthorne Reef","Apostichopus parvimensis","2","Inner",0
2017,"Hawthorne Reef","Apostichopus parvimensis","2","Middle",0
2017,"Hawthorne Reef","Apostichopus parvimensis","2","Outer",0
2017,"Hawthorne Reef","Apostichopus parvimensis","2","Deep",0.1
2017,"Hawthorne Reef","Mesocentrotus franciscanus","1","Inner",0.0166666666666667
2017,"Hawthorne Reef","Mesocentrotus franciscanus","1","Middle",0.416666666666667
2017,"Hawthorne Reef","Mesocentrotus franciscanus","1","Outer",0.0833333333333333
2017,"Hawthorne Reef","Mesocentrotus franciscanus","1","Deep",0.0666666666666667
2017,"Hawthorne Reef","Mesocentrotus franciscanus","2","Inner",0
2017,"Hawthorne Reef","Mesocentrotus franciscanus","2","Middle",0.2
2017,"Hawthorne Reef","Mesocentrotus franciscanus","2","Outer",0.0166666666666667
2017,"Hawthorne Reef","Mesocentrotus franciscanus","2","Deep",0.05
2017,"Hawthorne Reef","Patiria miniata","1","Inner",0
2017,"Hawthorne Reef","Patiria miniata","1","Middle",0
2017,"Hawthorne Reef","Patiria miniata","1","Outer",0
2017,"Hawthorne Reef","Patiria miniata","1","Deep",0.933333333333333
2017,"Hawthorne Reef","Patiria miniata","2","Inner",0
2017,"Hawthorne Reef","Patiria miniata","2","Middle",0
2017,"Hawthorne Reef","Patiria miniata","2","Outer",0
2017,"Hawthorne Reef","Patiria miniata","2","Deep",0.916666666666667
2017,"Hawthorne Reef","Pisaster giganteus","1","Inner",0
2017,"Hawthorne Reef","Pisaster giganteus","1","Middle",0
2017,"Hawthorne Reef","Pisaster giganteus","1","Outer",0
2017,"Hawthorne Reef","Pisaster giganteus","1","Deep",0
2017,"Hawthorne Reef","Pisaster giganteus","2","Inner",0
2017,"Hawthorne Reef","Pisaster giganteus","2","Middle",0
2017,"Hawthorne Reef","Pisaster giganteus","2","Outer",0
2017,"Hawthorne Reef","Pisaster giganteus","2","Deep",0.0166666666666667
2017,"Hawthorne Reef","Pisaster ochraceus","1","Inner",0
2017,"Hawthorne Reef","Pisaster ochraceus","1","Middle",0
2017,"Hawthorne Reef","Pisaster ochraceus","1","Outer",0
2017,"Hawthorne Reef","Pisaster ochraceus","1","Deep",0
2017,"Hawthorne Reef","Pisaster ochraceus","2","Inner",0
2017,"Hawthorne Reef","Pisaster ochraceus","2","Middle",0
2017,"Hawthorne Reef","Pisaster ochraceus","2","Outer",0
2017,"Hawthorne Reef","Pisaster ochraceus","2","Deep",0
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","1","Inner",0.233333333333333
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","1","Middle",0.2
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","1","Outer",0.233333333333333
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","1","Deep",0
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","2","Inner",0.383333333333333
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","2","Middle",0
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","2","Outer",0.1
2017,"Hawthorne Reef","Strongylocentrotus purpuratus","2","Deep",0
2017,"Point Vicente West","Apostichopus californicus","1","Inner",0
2017,"Point Vicente West","Apostichopus californicus","1","Middle",0
2017,"Point Vicente West","Apostichopus californicus","1","Outer",0
2017,"Point Vicente West","Apostichopus californicus","1","Deep",0
2017,"Point Vicente West","Apostichopus californicus","2","Inner",0
2017,"Point Vicente West","Apostichopus californicus","2","Middle",0
2017,"Point Vicente West","Apostichopus californicus","2","Outer",0
2017,"Point Vicente West","Apostichopus californicus","2","Deep",0
2017,"Point Vicente West","Apostichopus parvimensis","1","Inner",0
2017,"Point Vicente West","Apostichopus parvimensis","1","Middle",0
2017,"Point Vicente West","Apostichopus parvimensis","1","Outer",0.05
2017,"Point Vicente West","Apostichopus parvimensis","1","Deep",0.0166666666666667
2017,"Point Vicente West","Apostichopus parvimensis","2","Inner",0
2017,"Point Vicente West","Apostichopus parvimensis","2","Middle",0.0166666666666667
2017,"Point Vicente West","Apostichopus parvimensis","2","Outer",0.0333333333333333
2017,"Point Vicente West","Apostichopus parvimensis","2","Deep",0
2017,"Point Vicente West","Mesocentrotus franciscanus","1","Inner",0
2017,"Point Vicente West","Mesocentrotus franciscanus","1","Middle",0.0666666666666667
2017,"Point Vicente West","Mesocentrotus franciscanus","1","Outer",0.7
2017,"Point Vicente West","Mesocentrotus franciscanus","1","Deep",0.183333333333333
2017,"Point Vicente West","Mesocentrotus franciscanus","2","Inner",0
2017,"Point Vicente West","Mesocentrotus franciscanus","2","Middle",0.0833333333333333
2017,"Point Vicente West","Mesocentrotus franciscanus","2","Outer",0.733333333333333
2017,"Point Vicente West","Mesocentrotus franciscanus","2","Deep",0.05
2017,"Point Vicente West","Patiria miniata","1","Inner",0
2017,"Point Vicente West","Patiria miniata","1","Middle",0
2017,"Point Vicente West","Patiria miniata","1","Outer",0
2017,"Point Vicente West","Patiria miniata","1","Deep",0.416666666666667
2017,"Point Vicente West","Patiria miniata","2","Inner",0
2017,"Point Vicente West","Patiria miniata","2","Middle",0
2017,"Point Vicente West","Patiria miniata","2","Outer",0.0166666666666667
2017,"Point Vicente West","Patiria miniata","2","Deep",0.366666666666667
2017,"Point Vicente West","Pisaster giganteus","1","Inner",0
2017,"Point Vicente West","Pisaster giganteus","1","Middle",0
2017,"Point Vicente West","Pisaster giganteus","1","Outer",0.0333333333333333
2017,"Point Vicente West","Pisaster giganteus","1","Deep",0
2017,"Point Vicente West","Pisaster giganteus","2","Inner",0
2017,"Point Vicente West","Pisaster giganteus","2","Middle",0
2017,"Point Vicente West","Pisaster giganteus","2","Outer",0
2017,"Point Vicente West","Pisaster giganteus","2","Deep",0
2017,"Point Vicente West","Pisaster ochraceus","1","Inner",0
2017,"Point Vicente West","Pisaster ochraceus","1","Middle",0
2017,"Point Vicente West","Pisaster ochraceus","1","Outer",0
2017,"Point Vicente West","Pisaster ochraceus","1","Deep",0
2017,"Point Vicente West","Pisaster ochraceus","2","Inner",0
2017,"Point Vicente West","Pisaster ochraceus","2","Middle",0
2017,"Point Vicente West","Pisaster ochraceus","2","Outer",0
2017,"Point Vicente West","Pisaster ochraceus","2","Deep",0
2017,"Point Vicente West","Strongylocentrotus purpuratus","1","Inner",0.116666666666667
2017,"Point Vicente West","Strongylocentrotus purpuratus","1","Middle",0.0833333333333333
2017,"Point Vicente West","Strongylocentrotus purpuratus","1","Outer",0.3
2017,"Point Vicente West","Strongylocentrotus purpuratus","1","Deep",0
2017,"Point Vicente West","Strongylocentrotus purpuratus","2","Inner",0.183333333333333
2017,"Point Vicente West","Strongylocentrotus purpuratus","2","Middle",0.133333333333333
2017,"Point Vicente West","Strongylocentrotus purpuratus","2","Outer",0.7
2017,"Point Vicente West","Strongylocentrotus purpuratus","2","Deep",0
2017,"Long Point West","Apostichopus californicus","1","Inner",0
2017,"Long Point West","Apostichopus californicus","1","Middle",0
2017,"Long Point West","Apostichopus californicus","2","Inner",0
2017,"Long Point West","Apostichopus californicus","2","Middle",0
2017,"Long Point West","Apostichopus parvimensis","1","Inner",0
2017,"Long Point West","Apostichopus parvimensis","1","Middle",0.0333333333333333
2017,"Long Point West","Apostichopus parvimensis","2","Inner",0
2017,"Long Point West","Apostichopus parvimensis","2","Middle",0.0166666666666667
2017,"Long Point West","Mesocentrotus franciscanus","1","Inner",0
2017,"Long Point West","Mesocentrotus franciscanus","1","Middle",0.1
2017,"Long Point West","Mesocentrotus franciscanus","2","Inner",0.05
2017,"Long Point West","Mesocentrotus franciscanus","2","Middle",0
2017,"Long Point West","Patiria miniata","1","Inner",0
2017,"Long Point West","Patiria miniata","1","Middle",0
2017,"Long Point West","Patiria miniata","2","Inner",0
2017,"Long Point West","Patiria miniata","2","Middle",0
2017,"Long Point West","Pisaster giganteus","1","Inner",0
2017,"Long Point West","Pisaster giganteus","1","Middle",0
2017,"Long Point West","Pisaster giganteus","2","Inner",0
2017,"Long Point West","Pisaster giganteus","2","Middle",0
2017,"Long Point West","Pisaster ochraceus","1","Inner",0
2017,"Long Point West","Pisaster ochraceus","1","Middle",0
2017,"Long Point West","Pisaster ochraceus","2","Inner",0
2017,"Long Point West","Pisaster ochraceus","2","Middle",0
2017,"Long Point West","Strongylocentrotus purpuratus","1","Inner",0.05
2017,"Long Point West","Strongylocentrotus purpuratus","1","Middle",0.333333333333333
2017,"Long Point West","Strongylocentrotus purpuratus","2","Inner",0.05
2017,"Long Point West","Strongylocentrotus purpuratus","2","Middle",0.333333333333333
2017,"Long Point East","Apostichopus californicus","1","Inner",0
2017,"Long Point East","Apostichopus californicus","1","Middle",0
2017,"Long Point East","Apostichopus californicus","1","Outer",0
2017,"Long Point East","Apostichopus californicus","1","Deep",0
2017,"Long Point East","Apostichopus californicus","2","Inner",0
2017,"Long Point East","Apostichopus californicus","2","Middle",0
2017,"Long Point East","Apostichopus californicus","2","Outer",0
2017,"Long Point East","Apostichopus californicus","2","Deep",0
2017,"Long Point East","Apostichopus parvimensis","1","Inner",0
2017,"Long Point East","Apostichopus parvimensis","1","Middle",0
2017,"Long Point East","Apostichopus parvimensis","1","Outer",0.0166666666666667
2017,"Long Point East","Apostichopus parvimensis","1","Deep",0
2017,"Long Point East","Apostichopus parvimensis","2","Inner",0
2017,"Long Point East","Apostichopus parvimensis","2","Middle",0
2017,"Long Point East","Apostichopus parvimensis","2","Outer",0
2017,"Long Point East","Apostichopus parvimensis","2","Deep",0.0333333333333333
2017,"Long Point East","Mesocentrotus franciscanus","1","Inner",0
2017,"Long Point East","Mesocentrotus franciscanus","1","Middle",0.0666666666666667
2017,"Long Point East","Mesocentrotus franciscanus","1","Outer",0.25
2017,"Long Point East","Mesocentrotus franciscanus","1","Deep",0
2017,"Long Point East","Mesocentrotus franciscanus","2","Inner",0
2017,"Long Point East","Mesocentrotus franciscanus","2","Middle",0.0833333333333333
2017,"Long Point East","Mesocentrotus franciscanus","2","Outer",0.233333333333333
2017,"Long Point East","Mesocentrotus franciscanus","2","Deep",0.05
2017,"Long Point East","Patiria miniata","1","Inner",0
2017,"Long Point East","Patiria miniata","1","Middle",0
2017,"Long Point East","Patiria miniata","1","Outer",0
2017,"Long Point East","Patiria miniata","1","Deep",0.233333333333333
2017,"Long Point East","Patiria miniata","2","Inner",0
2017,"Long Point East","Patiria miniata","2","Middle",0
2017,"Long Point East","Patiria miniata","2","Outer",0
2017,"Long Point East","Patiria miniata","2","Deep",0.35
2017,"Long Point East","Pisaster giganteus","1","Inner",0
2017,"Long Point East","Pisaster giganteus","1","Middle",0
2017,"Long Point East","Pisaster giganteus","1","Outer",0
2017,"Long Point East","Pisaster giganteus","1","Deep",0
2017,"Long Point East","Pisaster giganteus","2","Inner",0
2017,"Long Point East","Pisaster giganteus","2","Middle",0
2017,"Long Point East","Pisaster giganteus","2","Outer",0
2017,"Long Point East","Pisaster giganteus","2","Deep",0
2017,"Long Point East","Pisaster ochraceus","1","Inner",0
2017,"Long Point East","Pisaster ochraceus","1","Middle",0
2017,"Long Point East","Pisaster ochraceus","1","Outer",0
2017,"Long Point East","Pisaster ochraceus","1","Deep",0
2017,"Long Point East","Pisaster ochraceus","2","Inner",0
2017,"Long Point East","Pisaster ochraceus","2","Middle",0
2017,"Long Point East","Pisaster ochraceus","2","Outer",0
2017,"Long Point East","Pisaster ochraceus","2","Deep",0
2017,"Long Point East","Strongylocentrotus purpuratus","1","Inner",0.05
2017,"Long Point East","Strongylocentrotus purpuratus","1","Middle",0.0333333333333333
2017,"Long Point East","Strongylocentrotus purpuratus","1","Outer",0.183333333333333
2017,"Long Point East","Strongylocentrotus purpuratus","1","Deep",0
2017,"Long Point East","Strongylocentrotus purpuratus","2","Inner",0.183333333333333
2017,"Long Point East","Strongylocentrotus purpuratus","2","Middle",0.316666666666667
2017,"Long Point East","Strongylocentrotus purpuratus","2","Outer",0.0333333333333333
2017,"Long Point East","Strongylocentrotus purpuratus","2","Deep",0
2017,"Abalone Cove Kelp West","Apostichopus californicus","1","Inner",0
2017,"Abalone Cove Kelp West","Apostichopus californicus","1","Middle",0
2017,"Abalone Cove Kelp West","Apostichopus californicus","1","Outer",0
2017,"Abalone Cove Kelp West","Apostichopus californicus","2","Inner",0
2017,"Abalone Cove Kelp West","Apostichopus californicus","2","Middle",0
2017,"Abalone Cove Kelp West","Apostichopus californicus","2","Outer",0
2017,"Abalone Cove Kelp West","Apostichopus parvimensis","1","Inner",0
2017,"Abalone Cove Kelp West","Apostichopus parvimensis","1","Middle",0
2017,"Abalone Cove Kelp West","Apostichopus parvimensis","1","Outer",0.0166666666666667
2017,"Abalone Cove Kelp West","Apostichopus parvimensis","2","Inner",0.0166666666666667
2017,"Abalone Cove Kelp West","Apostichopus parvimensis","2","Middle",0
2017,"Abalone Cove Kelp West","Apostichopus parvimensis","2","Outer",0.0666666666666667
2017,"Abalone Cove Kelp West","Mesocentrotus franciscanus","1","Inner",0.0166666666666667
2017,"Abalone Cove Kelp West","Mesocentrotus franciscanus","1","Middle",0.05
2017,"Abalone Cove Kelp West","Mesocentrotus franciscanus","1","Outer",0
2017,"Abalone Cove Kelp West","Mesocentrotus franciscanus","2","Inner",0.0666666666666667
2017,"Abalone Cove Kelp West","Mesocentrotus franciscanus","2","Middle",0
2017,"Abalone Cove Kelp West","Mesocentrotus franciscanus","2","Outer",0
2017,"Abalone Cove Kelp West","Patiria miniata","1","Inner",0
2017,"Abalone Cove Kelp West","Patiria miniata","1","Middle",0
2017,"Abalone Cove Kelp West","Patiria miniata","1","Outer",0
2017,"Abalone Cove Kelp West","Patiria miniata","2","Inner",0
2017,"Abalone Cove Kelp West","Patiria miniata","2","Middle",0
2017,"Abalone Cove Kelp West","Patiria miniata","2","Outer",0.1
2017,"Abalone Cove Kelp West","Pisaster giganteus","1","Inner",0
2017,"Abalone Cove Kelp West","Pisaster giganteus","1","Middle",0
2017,"Abalone Cove Kelp West","Pisaster giganteus","1","Outer",0
2017,"Abalone Cove Kelp West","Pisaster giganteus","2","Inner",0
2017,"Abalone Cove Kelp West","Pisaster giganteus","2","Middle",0
2017,"Abalone Cove Kelp West","Pisaster giganteus","2","Outer",0
2017,"Abalone Cove Kelp West","Pisaster ochraceus","1","Inner",0
2017,"Abalone Cove Kelp West","Pisaster ochraceus","1","Middle",0
2017,"Abalone Cove Kelp West","Pisaster ochraceus","1","Outer",0
