Site,Year,Species,DiveReplicate,DepthZone,Density_m2,mean_chl_mg_m3,max_chl_mg_m3,min_chl_mg_m3,mean_sst_C,max_sst_C,min_sst_C,dist_200m_bath,Relief_index,Relief_SD,Relief_simpson,Substrate_index,Substrate_SD,Substrate_simpson,Latitude,Longitude,Density_100m2,Era,FunctionalGroup,Site_Category,DZ_Density_100m2,mean_Density_100m2
Old 18th,2021,Strongylocentrotus purpuratus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2021,Strongylocentrotus purpuratus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2021,Strongylocentrotus purpuratus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2022,Mesocentrotus franciscanus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2022,Mesocentrotus franciscanus,1,Deep,0.1,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,10,Post-Wasting Recovery,Urchins,PVR&Adj,5,5
Old 18th,2022,Mesocentrotus franciscanus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2022,Mesocentrotus franciscanus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,5,5
Old 18th,2022,Patiria miniata,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,1.666666666666665,1.666666666666665
Old 18th,2022,Patiria miniata,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Patiria miniata,2,Outer,0.0333333333333333,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,3.33333333333333,Post-Wasting Recovery,Stars,PVR&Adj,1.666666666666665,1.666666666666665
Old 18th,2022,Patiria miniata,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Pisaster giganteus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2022,Pisaster giganteus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Pisaster giganteus,2,Outer,0.0166666666666667,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,1.66666666666667,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2022,Pisaster giganteus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Pisaster ochraceus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Pisaster ochraceus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Pisaster ochraceus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Pisaster ochraceus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2022,Strongylocentrotus purpuratus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2022,Strongylocentrotus purpuratus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2022,Strongylocentrotus purpuratus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2022,Strongylocentrotus purpuratus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2023,Mesocentrotus franciscanus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,2.5,2.5
Old 18th,2023,Mesocentrotus franciscanus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2023,Mesocentrotus franciscanus,2,Outer,0.05,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,5,Post-Wasting Recovery,Urchins,PVR&Adj,2.5,2.5
Old 18th,2023,Mesocentrotus franciscanus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2023,Patiria miniata,1,Outer,0.0333333333333333,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,3.33333333333333,Post-Wasting Recovery,Stars,PVR&Adj,1.666666666666665,1.666666666666665
Old 18th,2023,Patiria miniata,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Patiria miniata,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,1.666666666666665,1.666666666666665
Old 18th,2023,Patiria miniata,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Pisaster giganteus,1,Outer,0.0166666666666667,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,1.66666666666667,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2023,Pisaster giganteus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Pisaster giganteus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2023,Pisaster giganteus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Pisaster ochraceus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Pisaster ochraceus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Pisaster ochraceus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Pisaster ochraceus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2023,Strongylocentrotus purpuratus,1,Outer,0.0666666666666667,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,6.66666666666667,Post-Wasting Recovery,Urchins,PVR&Adj,5,5
Old 18th,2023,Strongylocentrotus purpuratus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2023,Strongylocentrotus purpuratus,2,Outer,0.0333333333333333,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,3.33333333333333,Post-Wasting Recovery,Urchins,PVR&Adj,5,5
Old 18th,2023,Strongylocentrotus purpuratus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2024,Mesocentrotus franciscanus,1,Outer,0.0166666666666667,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,1.66666666666667,Post-Wasting Recovery,Urchins,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2024,Mesocentrotus franciscanus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,2.5,2.5
Old 18th,2024,Mesocentrotus franciscanus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2024,Mesocentrotus franciscanus,2,Deep,0.05,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,5,Post-Wasting Recovery,Urchins,PVR&Adj,2.5,2.5
Old 18th,2024,Patiria miniata,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,7.5,7.5
Old 18th,2024,Patiria miniata,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Patiria miniata,2,Outer,0.15,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,15,Post-Wasting Recovery,Stars,PVR&Adj,7.5,7.5
Old 18th,2024,Patiria miniata,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster giganteus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster giganteus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster giganteus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster giganteus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster ochraceus,1,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster ochraceus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster ochraceus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Pisaster ochraceus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
Old 18th,2024,Strongylocentrotus purpuratus,1,Outer,0.0166666666666667,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,1.66666666666667,Post-Wasting Recovery,Urchins,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2024,Strongylocentrotus purpuratus,1,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Old 18th,2024,Strongylocentrotus purpuratus,2,Outer,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444,0,Post-Wasting Recovery,Urchins,PVR&Adj,0.833333333333335,0.833333333333335
Old 18th,2024,Strongylocentrotus purpuratus,2,Deep,0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2313.21687124557,0,0,0,1.23186875,0.442152334492963,0.131451612903226,33.72077,-118.34585,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
Point Vicente West,2011,Mesocentrotus franciscanus,1,Outer,0.216666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,21.6666666666667,Pre-Wasting,Urchins,MPA&Adj,14.166666666666686,14.166666666666686
Point Vicente West,2011,Mesocentrotus franciscanus,1,Deep,0.116666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,11.6666666666667,Pre-Wasting,Urchins,MPA&Adj,16.6666666666667,16.6666666666667
Point Vicente West,2011,Mesocentrotus franciscanus,2,Outer,0.0666666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,6.66666666666667,Pre-Wasting,Urchins,MPA&Adj,14.166666666666686,14.166666666666686
Point Vicente West,2011,Mesocentrotus franciscanus,2,Deep,0.216666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,21.6666666666667,Pre-Wasting,Urchins,MPA&Adj,16.6666666666667,16.6666666666667
Point Vicente West,2011,Patiria miniata,1,Outer,1.18333333333333,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,118.333333333333,Pre-Wasting,Stars,MPA&Adj,135,135
Point Vicente West,2011,Patiria miniata,1,Deep,0.366666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,36.6666666666667,Pre-Wasting,Stars,MPA&Adj,45,45
Point Vicente West,2011,Patiria miniata,2,Outer,1.51666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,151.666666666667,Pre-Wasting,Stars,MPA&Adj,135,135
Point Vicente West,2011,Patiria miniata,2,Deep,0.533333333333333,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,53.3333333333333,Pre-Wasting,Stars,MPA&Adj,45,45
Point Vicente West,2011,Pisaster giganteus,1,Outer,0.116666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,11.6666666666667,Pre-Wasting,Stars,MPA&Adj,8.33333333333335,8.33333333333335
Point Vicente West,2011,Pisaster giganteus,1,Deep,0.1,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,10,Pre-Wasting,Stars,MPA&Adj,9.166666666666664,9.166666666666664
Point Vicente West,2011,Pisaster giganteus,2,Outer,0.05,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,5,Pre-Wasting,Stars,MPA&Adj,8.33333333333335,8.33333333333335
Point Vicente West,2011,Pisaster giganteus,2,Deep,0.0833333333333333,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,8.33333333333333,Pre-Wasting,Stars,MPA&Adj,9.166666666666664,9.166666666666664
Point Vicente West,2011,Pisaster ochraceus,1,Outer,0.0166666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,1.66666666666667,Pre-Wasting,Stars,MPA&Adj,0.833333333333335,0.833333333333335
Point Vicente West,2011,Pisaster ochraceus,1,Deep,0,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,0,Pre-Wasting,Stars,MPA&Adj,0,0
Point Vicente West,2011,Pisaster ochraceus,2,Outer,0,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,0,Pre-Wasting,Stars,MPA&Adj,0.833333333333335,0.833333333333335
Point Vicente West,2011,Pisaster ochraceus,2,Deep,0,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,0,Pre-Wasting,Stars,MPA&Adj,0,0
Point Vicente West,2011,Strongylocentrotus purpuratus,1,Outer,0.516666666666667,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,51.66666666666671,Pre-Wasting,Urchins,MPA&Adj,25.833333333333353,25.833333333333353
Point Vicente West,2011,Strongylocentrotus purpuratus,1,Deep,0,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,0,Pre-Wasting,Urchins,MPA&Adj,0,0
Point Vicente West,2011,Strongylocentrotus purpuratus,2,Outer,0,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,0,Pre-Wasting,Urchins,MPA&Adj,25.833333333333353,25.833333333333353
Point Vicente West,2011,Strongylocentrotus purpuratus,2,Deep,0,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1465.22852034693,0.50324,0.467570579588381,0.339462365591398,3.490365,0.617455470976525,0.358817204301075,33.7385,-118.41482,0,Pre-Wasting,Urchins,MPA&Adj,0,0
Point Vicente West,2012,Mesocentrotus franciscanus,1,Outer,0.133333333333333,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144,13.3333333333333,Pre-Wasting,Urchins,MPA&Adj,16.66666666666665,16.66666666666665
